date,pressure1,pressure2,pressure3,outputyield,system
2017-03-02,4.83604,4.43933,4.6949,14.15415,2
2017-03-02,4.97456,4.77883,4.10816,14.84763,6
2017-03-02,4.73945,4.66245,4.01405,14.59773,5
2017-03-02,4.85431,4.82696,4.84943,14.92084,3
2017-03-02,4.88561,4.253,4.68669,14.39969,4
2017-03-02,4.87124,4.47273,4.97682,14.89397,3
2017-03-02,4.77489,4.80351,4.118,14.29362,3
2017-03-02,4.98811,4.19611,4.8847,14.55237,2
2017-03-02,4.63994,4.28438,4.43792,14.56902,4
2017-03-02,4.72022,4.60001,4.30897,14.8269,3
2017-03-02,4.90645,4.83863,4.90362,14.74419,4
2017-03-02,4.8569,4.97866,4.00405,14.30868,1
2017-03-02,4.73013,4.6418,4.8638,14.67605,5
2017-03-02,4.50976,4.77026,4.08086,14.49308,5
2017-03-02,4.47765,4.35382,4.22347,14.5608,2
2017-03-02,4.59836,4.66952,4.49675,14.89568,6
2017-03-02,4.0663,4.11475,4.38968,14.59791,5
2017-03-02,4.11139,4.84256,4.62269,14.90338,1
2017-03-02,4.67699,4.60924,4.55528,14.01514,3
2017-03-02,4.63942,4.2055,4.33901,14.62386,2
2017-03-02,4.08071,4.51,4.00168,14.83004,1
2017-03-02,4.0345,4.07464,4.67404,14.08331,6
2017-03-02,4.52041,4.89531,4.66628,14.99309,1
2017-03-02,4.72034,4.4844,4.70903,14.95525,2
2017-03-02,4.6211,4.24406,4.91101,14.88502,4
2017-03-02,4.69599,4.27966,4.1037,14.75854,1
2017-03-02,4.2729,4.07934,4.97057,14.52641,5
2017-03-02,4.32747,4.39639,4.29317,14.76306,5
2017-03-02,4.66726,4.98955,4.4201,14.39078,3
2017-03-02,4.01447,4.86313,4.09175,14.7207,6
2017-03-02,4.63307,4.08518,4.52455,14.0519,2
2017-03-02,4.26944,4.06576,4.65547,14.9257,3
2017-03-02,4.68192,4.45585,4.45085,14.20841,6
2017-03-02,4.79241,4.22345,4.07063,14.65101,3
2017-03-02,4.19258,4.34747,4.86047,14.11421,2
2017-03-02,4.41644,4.14733,4.46165,14.54853,4
2017-03-02,4.53737,4.20445,4.03885,14.37373,4
2017-03-02,4.62451,4.21662,4.55187,14.20894,4
2017-03-02,4.69067,4.15832,4.44105,14.94462,4
2017-03-02,4.64466,4.56972,4.75221,14.02376,6
2017-03-02,4.10725,4.84797,4.53467,14.1331,5
2017-03-02,4.69583,4.30115,4.82758,14.45232,3
2017-03-02,4.61407,4.80071,4.26544,14.36971,1
2017-03-02,4.09165,4.21476,4.87117,14.3493,6
2017-03-02,4.20846,4.84378,4.25727,14.85008,5
2017-03-02,4.11146,4.41207,4.78811,14.54422,4
2017-03-02,4.25851,4.32303,4.20779,14.13981,3
2017-03-02,4.79646,4.13923,4.87532,14.90698,5
2017-03-02,4.10691,4.80327,4.63222,14.05182,3
2017-03-02,4.85672,4.60811,4.62696,14.27931,3
2017-03-02,4.90917,4.86139,4.71264,14.95642,6
2017-03-02,4.24021,4.67112,4.87806,14.72847,4
2017-03-02,4.02924,4.08039,4.42235,14.35979,3
2017-03-02,4.37513,4.93232,4.27693,14.67418,5
2017-03-02,4.94685,4.31529,4.38925,14.59417,1
2017-03-02,4.27945,4.46142,4.34565,14.70678,5
2017-03-02,4.11009,4.10893,4.22662,14.58673,1
2017-03-02,4.2154,4.7712,4.35651,14.60228,5
2017-03-02,4.40641,4.33499,4.47122,14.69637,6
2017-03-02,4.67167,4.57682,4.75819,14.60166,4
2017-03-02,4.9057,4.93868,4.82992,14.69526,6
2017-03-02,4.09494,4.2514,4.72277,14.13598,1
2017-03-02,4.93953,4.24714,4.10588,14.48311,5
2017-03-02,4.00572,4.65185,4.14875,14.06588,4
2017-03-02,4.29113,4.92651,4.74112,14.57779,4
2017-03-02,4.57916,4.7055,4.80778,14.50837,3
2017-03-02,4.45958,4.82727,4.5486,14.46558,3
2017-03-02,4.69836,4.83983,4.72849,14.53476,5
2017-03-02,4.30633,4.15143,4.96084,14.03574,3
2017-03-02,4.76633,4.19569,4.97979,14.25881,4
2017-03-02,4.11802,4.18322,4.00707,14.36734,2
2017-03-02,4.1866,4.6402,4.80933,14.13231,3
2017-03-02,4.41693,4.27269,4.33469,14.53654,1
2017-03-02,4.28132,4.30883,4.80685,14.66926,1
2017-03-02,4.84933,4.83332,4.20825,14.13013,4
2017-03-02,4.81673,4.88067,4.46423,14.01202,4
2017-03-02,4.18556,4.58823,4.02795,14.05236,6
2017-03-02,4.2754,4.86867,4.01412,14.69964,1
2017-03-02,4.92345,4.83244,4.6247,14.40109,6
2017-03-02,4.79837,4.67275,4.37713,14.06503,3
2017-03-02,4.04016,4.35346,4.75942,14.01757,6
2017-03-02,4.91543,4.72384,4.78917,14.2915,2
2017-03-02,4.60407,4.601,4.22295,14.44101,1
2017-03-02,4.06987,4.31539,4.74365,14.51611,6
2017-03-02,4.2745,4.30716,4.38217,14.44831,5
2017-03-02,4.58685,4.23345,4.25927,14.16603,2
2017-03-02,4.8135,4.39702,4.14562,14.02244,2
2017-03-02,4.75866,4.72433,4.51139,14.39028,1
2017-03-02,4.58315,4.09639,4.98657,14.35578,6
2017-03-02,4.96096,4.29382,4.37049,14.07891,2
2017-03-02,4.73934,4.13585,4.92953,14.11655,3
2017-03-02,4.68437,4.66725,4.35807,14.42554,3
2017-03-02,4.71623,4.48644,4.40302,14.92688,4
2017-03-02,4.5088,4.5777,4.56409,14.74461,4
2017-03-02,4.79964,4.25788,4.00392,14.36516,6
2017-03-02,4.46327,4.3331,4.00219,14.25158,6
2017-03-02,4.70925,4.90094,4.65418,14.8201,6
2017-03-02,4.47429,4.48469,4.8788,14.80787,6
2017-03-02,4.28412,4.82409,4.74393,14.95858,4
2017-03-02,4.87169,4.49107,4.18687,14.13477,3
2017-03-02,4.49652,4.63836,4.53882,14.72454,3
2017-03-02,4.30653,4.30897,4.36226,14.81236,5
2017-03-02,4.13,4.75228,4.36648,14.10822,4
2017-03-02,4.80436,4.53213,4.91067,14.4192,6
2017-03-02,4.25735,4.87369,4.03677,14.26015,1
2017-03-02,4.99983,4.29158,4.83774,14.40517,5
2017-03-02,4.89679,4.72878,4.30706,14.30318,2
2017-03-02,4.18165,4.81192,4.90453,14.85533,4
2017-03-02,4.93839,4.85065,4.13249,14.10324,1
2017-03-02,4.05892,4.5827,4.38532,14.96263,2
2017-03-02,4.51314,4.64401,4.33333,14.71926,3
2017-03-02,4.995,4.86704,4.97116,14.8457,5
2017-03-02,4.35484,4.03793,4.02164,14.12089,3
2017-03-02,4.17308,4.88172,4.40671,14.81783,2
2017-03-02,4.2996,4.9357,4.44674,14.92457,2
2017-03-02,4.65586,4.17761,4.38848,14.85784,4
2017-03-02,4.4717,4.9459,4.27085,14.52606,5
2017-03-02,4.6832,4.97513,4.91097,14.85127,6
2017-03-02,4.78623,4.11648,4.52102,14.35442,6
2017-03-02,4.83584,4.65576,4.42794,14.65503,2
2017-03-02,4.40621,4.13214,4.8856,14.80588,5
2017-03-02,4.93111,4.24336,4.72056,14.20583,2
2017-03-02,4.84524,4.21053,4.31886,14.7703,2
2017-03-02,4.01151,4.63987,4.8485,14.35191,6
2017-03-02,4.87786,4.91691,4.34608,14.10583,5
2017-03-02,4.18383,4.75285,4.2217,14.42943,5
2017-03-02,4.14989,4.16322,4.87148,14.43051,6
2017-03-02,4.70575,4.98207,4.68739,14.27713,3
2017-03-02,4.47489,4.25434,4.60451,14.48785,5
2017-03-02,4.798,4.19745,4.62685,14.46032,5
2017-03-02,4.15576,4.15416,4.95397,14.44348,5
2017-03-02,4.30174,4.96225,4.26403,14.56551,1
2017-03-02,4.89321,4.4007,4.12225,14.81104,3
2017-03-02,4.79694,4.1196,4.9139,14.7271,3
2017-03-02,4.52604,4.86024,4.5277,14.46578,3
2017-03-02,4.45576,4.58132,4.37561,14.47082,4
2017-03-02,4.56188,4.0088,4.42274,14.52578,2
2017-03-02,4.11783,4.5157,4.43665,14.06389,4
2017-03-02,4.9498,4.04087,4.49819,14.82457,1
2017-03-02,4.50634,4.40551,4.76639,14.4958,6
2017-03-02,4.04231,4.16433,4.53556,14.99393,3
2017-03-02,4.23955,4.00218,4.24268,14.34332,1
2017-03-02,4.61214,4.85025,4.65779,14.08301,3
2017-03-02,4.23729,4.53517,4.23019,14.34745,6
2017-03-02,4.05248,4.36336,4.61765,14.27339,2
2017-03-02,4.26195,4.47088,4.67952,14.24527,1
2017-03-02,4.78999,4.70371,4.44574,14.51101,1
2017-03-02,4.82938,4.30617,4.91641,14.81636,4
2017-03-02,4.41585,4.11977,4.95755,14.76099,6
2017-03-02,4.82425,4.12289,4.27851,14.02773,2
2017-03-02,4.00537,4.20976,4.40192,14.75077,4
2017-03-02,4.00388,4.29414,4.735,14.15805,6
2017-03-02,4.83412,4.83564,4.05925,14.72994,3
2017-03-02,4.03169,4.72775,4.14107,14.18218,3
2017-03-02,4.75256,4.62133,4.52033,14.4137,4
2017-03-02,4.83082,4.176,4.11294,14.59485,3
2017-03-02,4.66618,4.84711,4.10706,14.39555,5
2017-03-02,4.22989,4.40144,4.97499,14.69537,6
2017-03-02,4.60964,4.6881,4.76445,14.74769,2
2017-03-02,4.84232,4.7308,4.304,14.61961,1
2017-03-02,4.71362,4.71417,4.38813,14.38854,5
2017-03-02,4.9572,4.22418,4.86978,14.82523,4
2017-03-02,4.3152,4.86763,4.34344,14.44676,1
2017-03-02,4.16289,4.89291,4.63056,14.03232,1
2017-03-02,4.67019,4.63994,4.23829,14.89754,2
2017-03-02,4.65446,4.38783,4.98689,14.35918,4
2017-03-02,4.18505,4.06196,4.09325,14.31406,2
2017-03-02,4.35778,4.80513,4.91579,14.81924,1
2017-03-02,4.55793,4.09526,4.86007,14.96504,4
2017-03-02,4.21429,4.30733,4.41317,14.2523,4
2017-03-02,4.89974,4.38911,4.34041,14.92273,5
2017-03-02,4.68728,4.55326,4.93976,14.82309,1
2017-03-02,4.39733,4.96976,4.88246,14.4144,5
2017-03-02,4.70776,4.44896,4.81779,14.59419,4
2017-03-02,4.55606,4.16267,4.08703,14.725,6
2017-03-02,4.88368,4.69422,4.79113,14.33241,4
2017-03-02,4.94534,4.96396,4.59756,14.59716,4
2017-03-02,4.93365,4.41462,4.64047,14.37333,2
2017-03-02,4.80133,4.85913,4.72584,14.79424,1
2017-03-02,4.80111,4.07923,4.42835,14.35947,5
2017-03-02,4.04606,4.11862,4.8947,14.83704,1
2017-03-02,4.23142,4.4204,4.21072,14.085,2
2017-03-02,4.93104,4.30697,4.39367,14.25043,4
2017-03-02,4.90089,4.65133,4.15886,14.30097,1
2017-03-02,4.37195,4.13468,4.75516,14.73292,1
2017-03-02,4.31087,4.35644,4.92876,14.49359,2
2017-03-02,4.26873,4.83168,4.12813,14.92724,4
2017-03-02,4.60239,4.91572,4.38593,14.95511,6
2017-03-02,4.08363,4.70966,4.62263,14.60478,2
2017-03-02,4.58651,4.46519,4.65487,14.67774,3
2017-03-02,4.64558,4.90407,4.69936,14.15165,3
2017-03-02,4.25671,4.76445,4.08327,14.07601,4
2017-03-02,4.99699,4.64015,4.48103,14.22531,5
2017-03-02,4.14983,4.03162,4.87543,14.39508,2
2017-03-02,4.59649,4.89301,4.76453,14.717,6
2017-03-02,4.86277,4.22327,4.5296,14.69123,4
2017-03-02,4.17761,4.96071,4.1078,14.15747,4
2017-03-02,4.36868,4.59228,4.09082,14.51444,2
2017-03-02,4.84024,4.58107,4.76805,14.9728,1
2017-03-02,4.37585,4.13178,4.7169,14.83012,6
2017-03-02,4.12105,4.41972,4.46762,14.4125,6
2017-03-02,4.23632,4.21115,4.97639,14.53212,3
2017-03-02,4.52011,4.30921,4.71576,14.62116,2
2017-03-02,4.69629,4.99847,4.04805,14.00463,3
2017-03-02,4.59294,4.48645,4.3982,14.22093,6
2017-03-02,4.20608,4.42754,4.29021,14.77952,4
2017-03-02,4.17079,4.48827,4.33375,14.25084,3
2017-03-02,4.80518,4.33843,4.84648,14.82742,6
2017-03-02,4.55475,4.09298,4.83675,14.35968,5
2017-03-02,4.0127,4.68424,4.96348,14.80574,3
2017-03-02,4.1177,4.84152,4.90232,14.61567,1
2017-03-02,4.35158,4.44078,4.82421,14.81238,4
2017-03-02,4.19656,4.07566,4.79103,14.38303,1
2017-03-02,4.16902,4.67144,4.93013,14.89072,5
2017-03-02,4.52397,4.24167,4.30587,14.75533,1
2017-03-02,4.10455,4.40803,4.80538,14.98367,2
2017-03-02,4.36944,4.11058,4.58171,14.39534,3
2017-03-02,4.186,4.06106,4.69146,14.23409,1
2017-03-02,4.88573,4.36027,4.7973,14.58574,2
2017-03-02,4.02956,4.53015,4.9395,14.30641,5
2017-03-02,4.70144,4.6626,4.69075,14.9248,2
2017-03-02,4.11369,4.47346,4.39578,14.99008,2
2017-03-02,4.47499,4.06919,4.8563,14.32032,2
2017-03-02,4.35217,4.71536,4.68969,14.83649,6
2017-03-02,4.14984,4.01145,4.99069,14.67436,4
2017-03-02,4.64376,4.87779,4.04183,14.66908,5
2017-03-02,4.65676,4.80385,4.02649,14.67569,4
2017-03-02,4.03165,4.58724,4.85803,14.38328,5
2017-03-02,4.3257,4.3633,4.08639,14.82563,3
2017-03-02,4.4836,4.05676,4.6378,14.79339,4
2017-03-02,4.62705,4.90104,4.62427,14.58206,1
2017-03-02,4.94454,4.85133,4.98454,14.85464,1
2017-03-02,4.58603,4.84326,4.73973,14.32989,2
2017-03-02,4.82167,4.28714,4.41347,14.50925,5
2017-03-02,4.17332,4.59567,4.16402,14.19854,3
2017-03-02,4.09311,4.35795,4.97683,14.47784,1
2017-03-02,4.09757,4.37905,4.96736,14.8142,1
2017-03-02,4.59168,4.45106,4.81531,14.72663,6
2017-03-02,4.71712,4.01277,4.3242,14.41145,3
2017-03-02,4.89502,4.64298,4.66527,14.07763,4
2017-03-02,4.8173,4.54847,4.69223,14.23026,5
2017-03-02,4.15644,4.25936,4.05757,14.33921,5
2017-03-02,4.6748,4.63257,4.07067,14.81035,4
2017-03-02,4.04636,4.69899,4.82392,14.25277,4
2017-03-02,4.79378,4.01538,4.71374,14.40347,2
2017-03-02,4.67315,4.01542,4.53437,14.73297,1
2017-03-02,4.61386,4.85755,4.22871,14.65656,4
2017-03-02,4.17789,4.87148,4.40337,14.05771,2
2017-03-02,4.94285,4.81578,4.34269,14.89664,5
2017-03-02,4.00809,4.57438,4.33342,14.82725,5
2017-03-02,4.32404,4.27185,4.45591,14.2189,6
2017-03-02,4.61175,4.11726,4.75676,14.91432,4
2017-03-02,4.91628,4.13605,4.93889,14.29303,6
2017-03-02,4.13311,4.48716,4.71188,14.79648,1
2017-03-02,4.89562,4.14631,4.51824,14.35928,6
2017-03-02,4.38451,4.44512,4.66952,14.37946,2
2017-03-02,4.03977,4.59331,4.21219,14.88903,2
2017-03-02,4.58528,4.99827,4.11908,14.7051,3
2017-03-02,4.04485,4.10038,4.57728,14.05857,1
2017-03-02,4.79064,4.85212,4.46504,14.71761,4
2017-03-02,4.54418,4.47939,4.05153,14.26125,4
2017-03-02,4.2148,4.8961,4.23497,14.71575,2
2017-03-02,4.53538,4.4703,4.20823,14.43931,4
2017-03-02,4.59744,4.23786,4.33766,14.12367,3
2017-03-02,4.26862,4.30469,4.52752,14.88576,5
2017-03-02,4.57094,4.89887,4.89768,14.90607,2
2017-03-02,4.50805,4.45251,4.52126,14.24426,4
2017-03-02,4.97747,4.17628,4.92713,14.57184,3
2017-03-02,4.89615,4.43663,4.2175,14.58944,1
2017-03-02,4.08985,4.46506,4.65745,14.53453,3
2017-03-02,4.656,4.10315,4.3894,14.69377,4
2017-03-02,4.26112,4.26478,4.25401,14.31623,3
2017-03-02,4.1961,4.91076,4.99766,14.39894,1
2017-03-02,4.8976,4.27838,4.99223,14.52268,5
2017-03-02,4.55769,4.70155,4.59205,14.52149,4
2017-03-02,4.84233,4.98872,4.99539,14.10462,6
2017-03-02,4.98865,4.14522,4.10574,14.16614,4
2017-03-02,4.22406,4.31638,4.31769,14.20159,6
2017-03-02,4.73137,4.0144,4.61131,14.01678,6
2017-03-02,4.10532,4.59286,4.51349,14.48763,2
2017-03-02,4.47278,4.74957,4.81278,14.17595,6
2017-03-02,4.19368,4.05846,4.68906,14.83505,2
2017-03-02,4.6802,4.19023,4.20262,14.12727,6
2017-03-02,4.36089,4.18554,4.55199,14.52769,6
2017-03-02,4.1175,4.99367,4.33412,14.85387,2
2017-03-02,4.14682,4.66137,4.77144,14.79364,2
2017-03-02,4.15767,4.01332,4.15556,14.392,5
2017-03-02,4.02371,4.40182,4.58307,14.79676,4
2017-03-02,4.10025,4.40343,4.7875,14.16556,6
2017-03-02,4.51808,4.31216,4.29843,14.22259,6
2017-03-02,4.4186,4.07474,4.43249,14.33441,3
2017-03-02,4.39373,4.28274,4.63875,14.13152,6
2017-03-02,4.25387,4.71997,4.7829,14.27617,4
2017-03-02,4.97625,4.27916,4.80131,14.29287,4
2017-03-02,4.5731,4.06453,4.58367,14.7561,4
2017-03-02,4.06407,4.16961,4.73553,14.93662,4
2017-03-02,4.79663,4.18144,4.52115,14.90485,4
2017-03-02,4.48372,4.73554,4.48768,14.14061,6
2017-03-02,4.67618,4.5132,4.7513,14.18805,5
2017-03-02,4.57557,4.58065,4.48944,14.5014,2
2017-03-02,4.66968,4.87132,4.91061,14.87816,1
2017-03-02,4.56905,4.63127,4.40208,14.9983,1
2017-03-02,4.82524,4.60247,4.75586,14.14066,3
2017-03-02,4.12421,4.02872,4.39513,14.51668,6
2017-03-02,4.41139,4.46392,4.67407,14.65766,6
2017-03-02,4.86026,4.97032,4.53667,14.16143,6
2017-03-02,4.85382,4.89564,4.70588,14.51417,5
2017-03-02,4.18177,4.65559,4.43097,14.81475,6
2017-03-02,4.34187,4.33781,4.93624,14.60971,6
2017-03-02,4.07804,4.03837,4.62936,14.90314,4
2017-03-02,4.61505,4.31428,4.33249,14.20995,4
2017-03-02,4.02012,4.52383,4.14853,14.26616,1
2017-03-02,4.25389,4.75244,4.5324,14.08125,1
2017-03-02,4.8732,4.42168,4.42971,14.61913,6
2017-03-02,4.7918,4.97592,4.25153,14.52546,2
2017-03-02,4.70626,4.87216,4.31879,14.88521,4
2017-03-02,4.13309,4.4304,4.82549,14.28424,3
2017-03-02,4.92945,4.18252,4.04783,14.44434,5
2017-03-02,4.32578,4.89109,4.51749,14.73204,3
2017-03-02,4.02893,4.32715,4.9658,14.99323,1
2017-03-02,4.69251,4.67887,4.63971,14.46448,4
2017-03-02,4.40249,4.39039,4.62143,14.11056,1
2017-03-02,4.63722,4.98324,4.72534,14.90878,6
2017-03-02,4.57301,4.91401,4.07186,14.63155,1
2017-03-02,4.11109,4.60602,4.75031,14.68743,6
2017-03-02,4.74946,4.41653,4.54786,14.15619,3
2017-03-02,4.08156,4.20363,4.06458,14.70368,1
2017-03-02,4.4803,4.27517,4.90721,14.73482,4
2017-03-02,4.88979,4.46293,4.0208,14.84357,3
2017-03-02,4.75463,4.43954,4.68401,14.48573,6
2017-03-02,4.70979,4.31809,4.88357,14.64855,6
2017-03-02,4.53801,4.49734,4.6576,14.93208,4
2017-03-02,4.89299,4.03941,4.02198,14.00671,4
2017-03-02,4.64054,4.32647,4.1913,14.93651,3
2017-03-02,4.79457,4.71522,4.40632,14.1107,5
2017-03-02,4.15031,4.40589,4.94657,14.16314,1
2017-03-02,4.25456,4.22873,4.35801,14.44833,3
2017-03-02,4.5261,4.27838,4.78649,14.85558,1
2017-03-02,4.35257,4.86805,4.28252,14.80032,3
2017-03-02,4.00249,4.1793,4.50182,14.41743,5
2017-03-02,4.68811,4.18894,4.24765,14.91091,3
2017-03-02,4.68792,4.89555,4.54041,14.88951,5
2017-03-02,4.46923,4.71168,4.35575,14.56571,4
2017-03-02,4.87419,4.27912,4.17746,14.43125,5
2017-03-02,4.28923,4.53351,4.1105,14.63244,2
2017-03-02,4.18989,4.4361,4.57398,14.70794,5
2017-03-02,4.16778,4.03529,4.71098,14.2138,5
2017-03-02,4.38787,4.17246,4.01025,14.50688,1
2017-03-02,4.55372,4.59157,4.34502,14.72318,5
2017-03-02,4.77504,4.053,4.94351,14.00845,2
2017-03-02,4.13928,4.05505,4.6771,14.74232,6
2017-03-02,4.28489,4.01164,4.71148,14.86689,5
2017-03-02,4.62268,4.97729,4.18655,14.4961,5
2017-03-02,4.28459,4.56693,4.62433,14.98809,5
2017-03-02,4.41363,4.63537,4.49211,14.91898,5
2017-03-02,4.68066,4.96627,4.76865,14.17589,5
2017-03-02,4.50154,4.94652,4.87667,14.52294,4
2017-03-02,4.00536,4.65336,4.5048,14.57842,5
2017-03-02,4.46459,4.94972,4.16487,14.62702,4
2017-03-02,4.97252,4.49284,4.07502,14.17289,3
2017-03-02,4.70322,4.21454,4.46853,14.9889,2
2017-03-02,4.75779,4.34109,4.06029,14.11641,5
2017-03-02,4.31632,4.60748,4.42918,14.16752,1
2017-03-02,4.00029,4.2463,4.20141,14.64327,1
2017-03-02,4.75121,4.26485,4.91368,14.75129,1
2017-03-02,4.25137,4.25166,4.47259,14.60549,4
2017-03-02,4.33701,4.69245,4.36788,14.1822,1
2017-03-02,4.20541,4.47397,4.28759,14.15492,3
2017-03-02,4.12298,4.01552,4.8717,14.085,3
2017-03-02,4.068,4.85137,4.21366,14.41618,5
2017-03-02,4.96082,4.70362,4.35181,14.64766,1
2017-03-02,4.83979,4.83917,4.3712,14.28508,5
2017-03-02,4.12879,4.71335,4.87184,14.07269,5
2017-03-02,4.6133,4.48681,4.23002,14.65834,2
2017-03-02,4.35348,4.65461,4.58587,14.34181,6
2017-03-02,4.44403,4.63173,4.62256,14.2241,4
2017-03-02,4.33777,4.93734,4.04136,14.49782,1
2017-03-02,4.63592,4.39679,4.95872,14.84699,5
2017-03-02,4.10824,4.3096,4.62265,14.94319,1
2017-03-02,4.85157,4.58619,4.25285,14.06135,5
2017-03-02,4.49263,4.18265,4.57121,14.44525,2
2017-03-02,4.67346,4.6157,4.10265,14.56374,2
2017-03-02,4.1068,4.27018,4.21156,14.32601,3
2017-03-02,4.46619,4.63464,4.72276,14.84068,3
2017-03-02,4.29455,4.55012,4.52684,14.79694,1
2017-03-02,4.43709,4.13331,4.65714,14.19727,4
2017-03-02,4.1288,4.0091,4.23048,14.4403,2
2017-03-02,4.72057,4.51521,4.31285,14.05763,3
2017-03-02,4.84368,4.0383,4.98985,14.75252,1
2017-03-02,4.45746,4.63291,4.94089,14.57782,6
2017-03-02,4.17272,4.62447,4.28102,14.5723,5
2017-03-02,4.14787,4.11233,4.06943,14.89203,4
2017-03-02,4.81538,4.61742,4.12169,14.69298,2
2017-03-02,4.69541,4.20966,4.40363,14.08241,4
2017-03-02,4.33583,4.00115,4.8033,14.02036,2
2017-03-02,4.81293,4.42989,4.80428,14.44338,2
2017-03-02,4.10272,4.67727,4.60902,14.18754,5
2017-03-02,4.04716,4.01181,4.3213,14.57539,6
2017-03-02,4.55165,4.95061,4.3027,14.84211,1
2017-03-02,4.11401,4.10634,4.71381,14.31325,2
2017-03-02,4.06353,4.20577,4.76254,14.07306,4
2017-03-02,4.65318,4.81512,4.41254,14.112,1
2017-03-02,4.61736,4.8722,4.25399,14.30736,1
2017-03-02,4.1024,4.37164,4.21561,14.60384,6
2017-03-02,4.31818,4.64355,4.63868,14.4293,6
2017-03-02,4.87621,4.22089,4.95004,14.56359,6
2017-03-02,4.98008,4.73936,4.81693,14.88767,4
2017-03-02,4.51187,4.69605,4.97391,14.40697,5
2017-03-02,4.62218,4.96658,4.5022,14.54956,6
2017-03-02,4.54752,4.58732,4.40724,14.52616,6
2017-03-02,4.89335,4.81195,4.57052,14.17727,2
2017-03-02,4.7678,4.80046,4.36359,14.02434,6
2017-03-02,4.91659,4.88043,4.82282,14.42708,2
2017-03-02,4.64403,4.14919,4.13503,14.66425,2
2017-03-02,4.61211,4.655,4.44703,14.55889,5
2017-03-02,4.54707,4.00522,4.57936,14.38912,1
2017-03-02,4.91161,4.53276,4.81525,14.72475,3
2017-03-02,4.96341,4.55039,4.20784,14.13484,6
2017-03-02,4.74072,4.46903,4.90287,14.38982,6
2017-03-02,4.68581,4.28921,4.06492,14.26255,2
2017-03-02,4.51886,4.54603,4.99427,14.87818,3
2017-03-02,4.18076,4.32565,4.26501,14.36707,2
2017-03-02,4.74339,4.57099,4.98283,14.52448,1
2017-03-02,4.3856,4.91893,4.59876,14.73986,6
2017-03-02,4.59656,4.16446,4.53296,14.55585,1
2017-03-02,4.47139,4.0136,4.40643,14.55977,3
2017-03-02,4.2429,4.51302,4.53552,14.31569,5
2017-03-02,4.66066,4.6568,4.08018,14.20759,1
2017-03-02,4.353,4.0039,4.74548,14.5036,1
2017-03-02,4.78155,4.39905,4.68731,14.944,2
2017-03-02,4.66404,4.48809,4.11111,14.48201,4
2017-03-02,4.89526,4.51576,4.3945,14.30858,1
2017-03-02,4.06137,4.50192,4.12994,14.91919,6
2017-03-02,4.58083,4.71351,4.80749,14.31742,5
2017-03-02,4.22019,4.16141,4.76773,14.5983,6
2017-03-02,4.43098,4.83298,4.68038,14.71226,6
2017-03-02,4.03671,4.24653,4.51403,14.87005,3
2017-03-02,4.61401,4.07886,4.36036,14.94993,3
2017-03-02,4.07758,4.5835,4.89916,14.03282,2
2017-03-02,4.2966,4.86443,4.34012,14.71304,6
2017-03-02,4.70859,4.4658,4.97891,14.92703,6
2017-03-02,4.82228,4.19738,4.41281,14.43529,1
2017-03-02,4.66904,4.03658,4.83847,14.30377,4
2017-03-02,4.87679,4.816,4.99649,14.24794,6
2017-03-02,4.55126,4.74326,4.37456,14.77902,2
2017-03-02,4.36082,4.85935,4.07384,14.53137,4
2017-03-02,4.5034,4.02399,4.94805,14.01224,3
2017-03-02,4.41243,4.19765,4.55405,14.43999,5
2017-03-02,4.95299,4.30818,4.75573,14.31409,5
2017-03-02,4.61866,4.50182,4.08362,14.91158,4
2017-03-02,4.02418,4.94431,4.16575,14.83319,1
2017-03-02,4.18407,4.80678,4.98896,14.64771,1
2017-03-02,4.66062,4.93707,4.82361,14.1107,6
2017-03-02,4.38402,4.68726,4.77427,14.31828,1
2017-03-02,4.20803,4.30306,4.50268,14.6574,3
2017-03-02,4.30033,4.03434,4.50747,14.75996,5
2017-03-02,4.34007,4.20931,4.67459,14.06973,6
2017-03-02,4.13927,4.27888,4.35944,14.95715,1
2017-03-02,4.31217,4.31374,4.5159,14.11879,3
2017-03-02,4.59227,4.87138,4.78068,14.98667,3
2017-03-02,4.45243,4.82168,4.07409,14.21205,3
2017-03-02,4.79433,4.50028,4.52706,14.40526,4
2017-03-02,4.10148,4.86344,4.88505,14.39385,6
2017-03-02,4.45655,4.083,4.85144,14.15447,2
2017-03-02,4.75952,4.69363,4.4355,14.14655,4
2017-03-02,4.48519,4.45673,4.59132,14.75283,5
2017-03-02,4.23442,4.80295,4.53411,14.18927,6
2017-03-02,4.45595,4.15313,4.99835,14.62736,4
2017-03-02,4.62182,4.37374,4.03274,14.68358,5
2017-03-02,4.00104,4.91543,4.37392,14.46993,6
2017-03-02,4.31726,4.58351,4.61208,14.56901,3
2017-03-02,4.97646,4.52806,4.7756,14.61426,2
2017-03-02,4.53797,4.79911,4.21104,14.4682,2
2017-03-02,4.10221,4.68145,4.30473,14.99187,3
2017-03-02,4.80496,4.08072,4.36867,14.75152,1
2017-03-02,4.32137,4.33201,4.9837,14.09432,4
2017-03-02,4.89588,4.4153,4.68759,14.49112,4
2017-03-02,4.61786,4.38871,4.43977,14.35656,4
2017-03-02,4.30156,4.9404,4.95034,14.66202,5
2017-03-02,4.64704,4.14364,4.33428,14.84287,2
2017-03-02,4.20228,4.4552,4.49204,14.8394,2
2017-03-02,4.62573,4.4751,4.76081,14.54129,5
